time,shot,ip,n_e,aminor,kappa,squareness,time_until_disrupt,delta,li,Wmhd
0.805,69,3.323492955181248,2.4724451761953366e+19,0.4622745946924181,1.5358560500278682,0.5316503114882128,,0.1482309635222302,6.462542363141298e-19,1.51244362123949e+20
0.81,69,2.3379377193913498,2.404286045364497e+19,0.7518624483178845,2.007245678143182,0.7533022522436869,,0.1721601414516294,8.477705756456885e-19,8.334892254243788e+19
0.8150000000000001,69,3.5884091799318334,2.830110911643077e+19,0.6014982865313118,1.3944968634960997,0.5422492761129138,,0.1842964197426614,6.042449977098683e-19,1.2285503339316652e+20
0.8200000000000001,69,2.4290227295095668,2.0726446638732448e+19,0.4630222552167292,1.5475693274662674,0.4483136028637142,,0.1321691751584749,5.545665719968388e-19,1.0005256270303422e+20
0.8250000000000001,69,3.193001240190854,1.6262742887545022e+19,0.4310911254125731,1.6671863128431903,0.5063342851561529,,0.1519467727748032,4.204848385280174e-19,7.428375653775144e+19
0.8300000000000001,69,1.5429553486994685,1.9645304366781977e+19,0.4627488860434151,2.231739417133114,0.4079203959980369,,0.1487788021482653,5.08517565971386e-19,1.5185119178031012e+20
0.835,69,1.920129292917801,2.905068333688064e+19,0.5569544351336463,1.7144855511626924,0.4458127994705168,,0.1680486263507355,4.441445467975419e-19,1.1286475283794754e+20
0.84,69,3.684699043701361,2.9168677008977904e+19,0.5284908509932011,1.465498044793243,0.4255530835201502,,0.1433423722759763,5.779550119367876e-19,1.3082636770741838e+20
0.845,69,3.996851751663181,2.896611556057949e+19,0.4099935536850864,1.8707890278565464,0.4899946205048196,,0.1011460604740838,7.110548969634702e-19,1.1061440332665202e+20
0.85,69,3.828968008175232,3.003332456815065e+19,0.507998400632991,1.945875559635989,0.4036612525625415,,0.1243839892227019,6.6696991845059585e-19,1.1142929828289172e+20
0.855,69,4.0172405102385325,2.0073933912383013e+19,0.6539829091965795,1.736912628498954,0.3301035070859539,,0.1898442762073354,5.49068439281871e-19,1.2639451473847696e+20
0.86,69,2.4838175274891,2.9539119395161317e+19,0.4081371383945646,1.6618042097632155,0.6082180265837343,,0.1543854328880089,5.735510862918127e-19,1.1088846582496094e+20
0.865,69,2.0233281225507453,2.0892378596599747e+19,0.5524254181617471,2.317134317635999,0.5969032629727689,,0.1166154543617439,6.353398710244237e-19,9.14619389017773e+19
0.87,69,2.4036297077346025,2.5554250471822905e+19,0.3626330254508788,1.7251640615826624,0.5958321188889109,,0.1032803061302274,4.0242891540565994e-19,1.58435572361581e+20
0.875,69,3.0311498046675185,2.489762622057974e+19,0.5978189240503756,1.6340832526714302,0.5471002660514923,,0.1510864943898744,6.639710221867026e-19,1.049410182093384e+20
0.88,69,2.7045408969796925,2.3896307309316047e+19,0.5495900229813993,1.5189777515298573,0.4903322527211245,,0.148478362857766,6.395237600989943e-19,1.3699434136549473e+20
0.885,69,3.1816146083422185,2.2366904771937333e+19,0.5775555028240975,1.8543349273020615,0.5526313014460883,,0.1309599794503892,4.5840516865086e-19,9.575738575752769e+19
0.89,69,3.26736036560087,2.427197255787657e+19,0.4123703143754285,2.0076599152834134,0.606616141530834,,0.2179098330488057,5.934083203944484e-19,1.2645882895058104e+20
0.895,69,2.011886089752843,2.916478176394348e+19,0.5312205464615877,1.993795023934843,0.5222452226401496,,0.115961210057138,5.987160790450695e-19,8.44947115258701e+19
0.9,69,2.7878043924830447,2.236489501914338e+19,0.6556843014224384,1.5736180353632996,0.4199019549633185,,0.1826210899499725,6.280619823536671e-19,1.0355762453389538e+20
0.905,69,2.3017625734729688,2.872925424137199e+19,0.596107913030557,1.1079453489491764,0.4672101785646122,,0.1673538926455764,4.592562130959367e-19,1.239523983815795e+20
0.91,69,3.082279979232319,2.1805093131241062e+19,0.495901663101484,1.7323310522696789,0.4920480191055296,,0.1956992671840271,6.630433503679845e-19,1.0978744201035956e+20
0.915,69,3.29771180066162,2.435800123364457e+19,0.5176306594078139,1.312819874676671,0.3968429266115499,,0.1823377939870238,4.384981445291279e-19,1.340189015284989e+20
0.92,69,2.611037266016794,2.630579659883929e+19,0.6313814236830648,1.6283422141572663,0.7495926017564393,,0.1453286431606779,5.386875186652489e-19,1.2034240092451984e+20
0.925,69,2.954855822592207,2.941523065935721e+19,0.6405310084828064,1.3072224370442116,0.4279955496907406,,0.1346467887972906,7.07870790418253e-19,1.518217699604485e+20
0.93,69,2.7956907869001144,2.5576420396865573e+19,0.4935508488901176,1.5217164733694102,0.4881605518423788,,0.1614294160040142,4.561587883867642e-19,1.4911483707246202e+20
0.935,69,2.4108811712693603,2.537192730814777e+19,0.5884118817198195,1.9130043674711583,0.3574409000252351,,0.1251253808107623,7.7350242174780245e-19,1.03612073569546e+20
0.94,69,2.1286980499099206,2.9164157577888563e+19,0.7115929806082076,1.4632978945752877,0.6993510754500255,,0.2344203895635243,6.959400945001845e-19,1.5920060424634093e+20
0.945,69,3.043076400132525,2.1714851515912598e+19,0.5446050708851963,1.1073157918120418,0.6543642015413895,,0.1103915434790906,7.19115738977452e-19,8.643523132285885e+19
0.95,69,2.552215071850923,2.1598880714089214e+19,0.4615246349814274,1.463398891594057,0.3743201177353952,,0.1145710078071568,5.602153416375341e-19,1.4003056345115609e+20
0.955,69,2.8659146775476008,2.303452287434015e+19,0.6666528570001703,1.7232804324153237,0.8310089775887575,,0.1756338007374222,5.538463626540493e-19,1.0598108097958094e+20
0.96,69,2.5936540414522167,2.211419702975609e+19,0.4347288841922454,1.981524550081459,0.4982106840220798,,0.1497496515949409,5.166267066538929e-19,9.846998525524545e+19
0.965,69,3.3281815681078366,2.3591375544289243e+19,0.7431859650651027,1.2665149222387588,0.4898621441730962,,0.1466016332624463,7.889549087863718e-19,8.287743533078826e+19
0.97,69,2.0658374320243174,2.343372671164972e+19,0.6144549858250891,1.4186699046087077,0.5895271728517331,,0.1459848689529893,9.945372553136233e-19,1.290298216353617e+20
0.975,69,2.696723379592796,2.1038527646222963e+19,0.6370460207046715,0.7425391800219775,0.2729892109879824,,0.1974415879983565,4.753182375254056e-19,7.113174647376831e+19
0.98,69,2.150345607317035,2.105908064120108e+19,0.5723976335422711,1.0519730611840703,0.4876364667483898,,0.1645124398534156,5.140573986704002e-19,1.0066562232587978e+20
0.985,69,2.3349171632709877,2.0886752014495764e+19,0.605123949267817,1.6415843709147822,0.4545565816707763,,0.181711006751746,6.420665759714774e-19,1.278805963393546e+20
0.99,69,2.731029770120968,2.173355569971388e+19,0.6149338524662317,1.6016379249751282,0.6111769491410809,,0.1806031031638853,6.636704987736549e-19,1.6573160053827417e+20
0.995,69,2.8061770834602755,1.9353197930174853e+19,0.5469964652975624,1.2704451012077975,0.4871819041692021,,0.1677732696686862,5.233785608315709e-19,1.430363122059477e+20
1.0,69,3.037312936487294,2.7503727976285544e+19,0.5425985169434846,1.676381761796755,0.446006749356013,,0.1642845967783298,4.654726191751239e-19,1.385456510847444e+20
1.005,69,2.2541622131516235,3.012228955665877e+19,0.2557178094473322,1.3188369478266686,0.6290197396392021,,0.1726571599364118,5.66843726568172e-19,1.5109965254934833e+20
1.01,69,2.088379519984325,1.918653808642412e+19,0.5081111806559704,1.3041260823946703,0.5047647709489179,,0.1442130523263162,5.295024451793746e-19,1.1366346901714752e+20
1.015,69,2.648766785335183,2.719076013056708e+19,0.8428844581955904,1.9121447450783573,0.4862450308600031,,0.164945939668069,6.339503163746883e-19,1.366911776010097e+20
1.02,69,2.7907176918433816,2.860908418857538e+19,0.4515306233005766,1.8854932939113849,0.5060421724726349,,0.0901997282477251,6.439695195412635e-19,1.4483683175865662e+20
1.025,69,3.752210894095695,1.938657295098574e+19,0.6887324340787571,1.7267335791293643,0.5288827954218778,,0.1465375719268509,4.413517991907438e-19,1.2820312027036616e+20
1.03,69,1.9407799123260872,2.3903892408736764e+19,0.6232341624619979,1.685159217319531,0.6554248771859563,,0.196708703622948,6.461736830418305e-19,1.1210381112967874e+20
1.035,69,4.610782985486643,9.058229638537188e+18,0.6860872684812134,1.2947126730117904,0.4741392267834701,,0.1359089537418986,5.220921317117183e-19,9.786471732758002e+19
1.04,69,2.527688112510675,1.8412226995427928e+19,0.7425932103525907,1.991308440526346,0.6270913385515513,,0.1028122708801803,6.533364056978882e-19,1.0123187360585695e+20
1.045,69,3.351038185532728,2.7053029552817115e+19,0.6273657729512732,1.4099580692475138,0.503874099407671,,0.1619021473167272,6.34767410355662e-19,9.209933771549096e+19
1.05,69,3.1327372946382157,2.4294720717079437e+19,0.561520945637983,1.8568600111626352,0.4650509706867449,,0.1556134659032759,4.989897516662465e-19,9.281015179185527e+19
1.055,69,4.093119299717232,3.2430862499368485e+19,0.5898414719503512,2.2258215754037307,0.4239797644244782,,0.1485765979736109,4.811766624054601e-19,1.4507970037868428e+20
1.06,69,3.482493636839907,2.318089512569992e+19,0.5072985423407947,1.8529207818983504,0.4496722095567049,,0.1373569175188518,5.659434200064743e-19,1.2588060815639314e+20
1.065,69,1.544409301978254,2.682854250865233e+19,0.7185592313800618,1.6934348975055893,0.5494480007093354,,0.1831288921307803,5.370506146419045e-19,1.2464418561835455e+20
1.07,69,3.001000391660745,2.3493901047078654e+19,0.4332048417773299,1.3798340749222704,0.5177909038004828,,0.1327230352544766,6.212104865230701e-19,1.2959517215931952e+20
0.605,70,2.494887421452248,2.9481402170947564e+19,0.7497638132709165,1.2351008232904257,0.8482711690468375,0.4305502588714849,0.2603721251526359,3.9530313133814536e-19,1.049152399857632e+20
0.61,70,1.8013644691554227,2.5873665998835778e+19,0.6215644860551827,1.15824070655238,0.5713344351147595,0.4255502588714849,0.1171402201391719,3.602284740311588e-19,8.690868982333078e+19
0.615,70,2.1235895158800844,4.354732421979888e+19,0.5217633494357974,1.0997525313881011,0.6525822437853805,0.4205502588714849,0.2005063211263802,4.493053646611488e-19,8.341815866736343e+19
0.62,70,3.351078436784245,3.2316102263697654e+19,0.478520125131359,1.6639918184221836,0.5493767624407178,0.4155502588714849,0.2533626210028603,2.5907985472116104e-19,8.25467827371769e+19
0.625,70,2.049045693313459,1.64015389738678e+19,0.3052059699882629,1.4422782190537884,0.6259026121650937,0.4105502588714849,0.2095879741189345,2.8208346313474624e-19,1.0326924149218648e+20
0.63,70,2.3071861594503744,2.128570846724862e+19,0.4936826923079719,1.6313774460965418,0.6419584656504222,0.4055502588714849,0.1662243017168482,4.511700391880108e-19,9.805989480921694e+19
0.635,70,1.8939704066328895,2.913676352302336e+19,0.7213196420124626,1.5213583065841312,0.5234780027638106,0.4005502588714849,0.1940191468691081,3.9666390022595034e-19,1.1295610363548162e+20
0.64,70,1.60494498427725,3.809852048124996e+19,0.643046128992691,1.5855763815969486,0.972785722444367,0.3955502588714848,0.206980990712834,4.265917757600014e-19,1.0299782912654669e+20
0.645,70,2.244869805139641,2.1997750518946447e+19,0.6637749846456428,1.2382409233105482,0.6559579009073255,0.3905502588714848,0.132158042141606,3.614401684757142e-19,7.322639813025939e+19
0.65,70,2.4134749644065936,2.9948207498634748e+19,0.4586462296910596,1.734020080853783,0.5223393143052042,0.3855502588714848,0.188862647700675,4.057857237701522e-19,6.116974208672651e+19
0.655,70,3.0361967301147943,3.1174049865469637e+19,0.7153497923125665,1.3925256844308598,0.7560889199214784,0.3805502588714848,0.2077540486553165,4.2352804200934124e-19,1.0804990462394537e+20
0.66,70,2.396070569104972,2.61650258997029e+19,0.4612907334518014,1.4827219781980017,0.6305855224072845,0.3755502588714848,0.2658360829590351,3.724294247036541e-19,9.487209429132263e+19
0.665,70,1.3764881218041871,3.013468544076433e+19,0.5568600263492948,2.120730984152754,0.6630183917061044,0.3705502588714848,0.1000922764209825,2.414546766314671e-19,9.074879952305563e+19
0.67,70,1.6535937431312104,2.313015309078262e+19,0.6391344692684877,1.501590131152421,0.7036565632836315,0.3655502588714848,0.2290122060450147,4.083826281505447e-19,5.084477542075546e+19
0.675,70,2.1124504285288874,3.600019089160817e+19,0.6339410287449979,1.2525578395224384,0.6245593772626507,0.3605502588714848,0.214085028568477,3.4874102438534894e-19,1.136475772063635e+20
0.68,70,1.7131195114698794,2.7606019497149587e+19,0.4983188158826607,1.1607696870575164,0.5741492904178094,0.3555502588714848,0.2602425782495158,3.5530731628439297e-19,1.1098491597833568e+20
0.685,70,2.262761926498212,2.128344028284624e+19,0.5071816464713572,1.8906432247113767,0.5751369610395346,0.3505502588714848,0.16581620076972,3.6207988964624943e-19,9.913595618469564e+19
0.6900000000000001,70,2.6941212455847707,2.9705214633341088e+19,0.7720157718719179,1.6988842355949156,0.770809180584493,0.3455502588714848,0.2035245406126553,3.9483943893821204e-19,9.576685232682508e+19
0.6950000000000001,70,2.147862246601852,2.18526490967326e+19,0.6488902793049237,1.6992922851266412,0.7214181362203339,0.3405502588714848,0.1307044150439924,4.009434341861884e-19,1.033635631436957e+20
0.7000000000000001,70,1.6652799429291638,2.767685513619856e+19,0.7009457505779885,1.5209180593090934,0.4955834386486392,0.3355502588714848,0.2022419942236253,3.7037796624052955e-19,7.388311156955705e+19
0.705,70,1.5503318814129237,2.7803923906631066e+19,0.4901935657304333,0.9231742605002464,0.7309932278395767,0.3305502588714849,0.2394737180568495,2.817939083640765e-19,9.069704657165573e+19
0.71,70,1.7595683664513166,4.444873894413472e+19,0.7236352763147006,2.04847473984898,0.6347393389204646,0.3255502588714849,0.1642267789041283,3.148317415494816e-19,1.3494655571126806e+20
0.715,70,2.8225811342104152,3.093234782951031e+19,0.7660896404823232,1.0791472675609473,0.382250163591524,0.3205502588714849,0.2493178546045543,3.417395188926872e-19,8.957109568024432e+19
0.72,70,2.814875178045291,3.577896495721412e+19,0.5434220822044414,1.5962106294862062,0.6148837809118606,0.3155502588714849,0.1611739279318106,2.627241986624068e-19,8.821247199822504e+19
0.725,70,2.9227095522919995,2.8827324178350797e+19,0.4564448483429048,0.8529134864373243,0.6050260308856316,0.3105502588714849,0.22692129435791,3.4131600405757704e-19,7.683616117962596e+19
0.73,70,1.0894851425334335,1.859998230023054e+19,0.5548031995294018,0.8704219327619948,0.7776988513402799,0.3055502588714849,0.2527508275988384,4.173167559240466e-19,1.2726023488154935e+20
0.735,70,2.836506805601492,3.2372169482517373e+19,0.5155238717089843,1.0599537540951731,0.7156597335923016,0.3005502588714849,0.1995274807529939,3.430251946909757e-19,1.015565214916947e+20
0.74,70,2.829932934665239,2.110246611242932e+19,0.4529911682089492,1.4020890932682626,0.7645901292793208,0.2955502588714849,0.1771668107610785,2.666848892377457e-19,1.2056695666280704e+20
0.745,70,2.162363360076967,3.4424159700858098e+19,0.4339596052456418,1.4629847997598917,0.7478108451693306,0.2905502588714849,0.2124781440742121,3.823856928202636e-19,9.265033811942384e+19
0.75,70,2.8275596337849884,4.017091976770119e+19,0.5797541110016636,1.653299437572228,0.6378008218739755,0.2855502588714849,0.2208211378667527,2.7215520299214205e-19,6.636597628760521e+19
0.755,70,2.363880387729013,3.77978970315774e+19,0.6141610126729712,1.4416982382826256,0.6460328718667557,0.2805502588714849,0.2262774810517701,1.8929424168521632e-19,9.246582725601606e+19
0.76,70,2.5951596203197065,2.8704931323709403e+19,0.621306677543196,1.2735489898959735,0.7769130661667621,0.2755502588714849,0.1538360314801413,4.530961193055372e-19,1.0830581069343878e+20
0.765,70,2.1666251707320887,3.0237619514965377e+19,0.6825453967623322,1.8059801505500783,0.5122161090814478,0.2705502588714848,0.1973079633160293,1.9664321741792718e-19,1.0981567409300355e+20
0.77,70,3.128714592859886,2.1233417747903427e+19,0.6145515052135941,1.375585409797955,0.7192157808715821,0.2655502588714848,0.1940944898397472,4.215308557251322e-19,9.275092178151427e+19
0.775,70,2.521530560419763,2.816048502586853e+19,0.542779498158023,1.5263544186798663,0.6689145321026163,0.2605502588714848,0.1499320584522586,3.185317176337774e-19,9.982962774879452e+19
0.78,70,1.5603085676155304,3.71584114003151e+19,0.5958584428293363,1.443701402723323,0.5844236900884877,0.2555502588714848,0.2516800905668679,4.3338000465349138e-19,8.596840039737193e+19
0.785,70,2.9875878217127574,2.460352370551041e+19,0.6881904136303981,1.643694858265018,0.7869739940148592,0.2505502588714848,0.1890054785353932,2.8147704961171787e-19,1.2031991276366135e+20
0.79,70,2.683478086227375,2.506720908998793e+19,0.5366217997270691,1.1669540343370324,0.6966577847443821,0.2455502588714848,0.2139134929886676,2.823879793350738e-19,1.3288815083211324e+20
0.795,70,2.082692422596545,3.703246936951851e+19,0.664602413727392,1.8129451030762205,0.5190533984317134,0.2405502588714848,0.2064737844988932,3.669290709583249e-19,9.33325131792005e+19
0.8,70,1.6969167532051068,3.910101646623153e+19,0.6629785187513404,1.0778822556954653,0.7140402640274498,0.2355502588714848,0.1323172861029743,4.512018195310124e-19,8.750549129119701e+19
0.805,70,1.423865002065304,2.561099730362919e+19,0.5625930749412307,1.8773691981373235,0.6421067192525087,0.2305502588714848,0.2042661518527282,3.0687770082365027e-19,6.668233333697992e+19
0.81,70,2.1120889025158784,3.5858664363149373e+19,0.5567681849613072,0.9692958183188224,0.5212242125291504,0.2255502588714848,0.0840204857366032,4.920791477205338e-19,1.2421156131336502e+20
0.8150000000000001,70,1.6783980439449844,3.008750212392045e+19,0.6791958885974503,1.7836457580568523,0.6992070636883762,0.2205502588714848,0.1489402672261595,3.210887402863509e-19,7.652497125127148e+19
0.8200000000000001,70,2.22363177173501,3.4706309851352986e+19,0.8051726398284246,1.6294146345120777,0.7881670725092191,0.2155502588714848,0.2271740338640248,3.626174033071818e-19,1.1084094501056456e+20
0.8250000000000001,70,2.304708599620225,3.290455477681294e+19,0.415127148143261,1.5951695054967006,0.4499198747773553,0.2105502588714848,0.1628034816531525,2.912944444826164e-19,7.970507584253341e+19
0.8300000000000001,70,2.3956638143381848,1.6448941644679752e+19,0.6877752248635602,1.3329170973551072,0.6473960114726146,0.2055502588714848,0.198182828260479,4.500954034569863e-19,9.481286513882925e+19
0.835,70,2.145798887811312,3.421380498462263e+19,0.6250452047664024,1.602989469857894,0.7617690068175607,0.2005502588714849,0.1879142238236091,3.9612864607523413e-19,1.2330013049914732e+20
0.84,70,1.756013481379657,3.2284956339992347e+19,0.6278845665846101,1.197879455892321,0.4888260515935886,0.1955502588714849,0.2205947025489203,3.8914119808037424e-19,1.2184689284549843e+20
0.845,70,1.208618221419305,2.623683953105364e+19,0.554504676245871,1.492886045761617,0.6622346241189774,0.1905502588714849,0.2059669844286815,3.825929135306829e-19,9.658420148498616e+19
0.85,70,2.788847777583252,3.0362212727316767e+19,0.6209456997775673,1.3839046436988292,0.7587141557286956,0.1855502588714849,0.1963262762027231,4.1583584831772667e-19,1.1211839118272222e+20
0.855,70,2.356934030993804,3.130556847680525e+19,0.5134422494366185,1.2713421929491608,0.8357953709421173,0.1805502588714849,0.2008398191869038,3.888106655297836e-19,1.3774502562823176e+20
0.86,70,2.241668316057292,2.992749157524012e+19,0.5315538642219815,1.3339887987135677,0.5338619032198404,0.1755502588714849,0.2004280545172925,3.22576795065226e-19,8.455504402225155e+19
0.865,70,2.623529925175027,2.737422164002134e+19,0.5683303389983958,1.0704866796788457,0.6184017551746086,0.1705502588714849,0.1382024059408977,3.766837491030587e-19,1.3622111476140412e+20
0.87,70,3.2970548848094388,2.670101116139036e+19,0.6133730528321218,1.166245880325726,0.6652676078057284,0.1655502588714849,0.1834535773004506,3.779799772389862e-19,1.175088613087352e+20
0.875,70,1.8927117486272216,2.985916710387579e+19,0.5016196078333656,1.3053344293607054,0.7113290388910775,0.1605502588714848,0.2298529877168069,2.317273390280452e-19,1.0542660392750896e+20
0.88,70,2.405885554730098,3.163654415837155e+19,0.496959360203445,1.591731701688109,0.8619230279961706,0.1555502588714848,0.1438728031789116,4.0361565256884913e-19,1.2295475338697618e+20
0.885,70,2.286770921957457,2.96651882198674e+19,0.4632951273367398,1.4564473227305768,0.7020152596722914,0.1505502588714848,0.237937679949362,2.2492563893896055e-19,1.2087915833207633e+20
0.89,70,2.067386479522339,2.6761930529753457e+19,0.5046503884408554,1.360237283793175,0.6340468630574486,0.1455502588714848,0.1933300367037456,3.247828636907767e-19,7.691046491248117e+19
0.895,70,2.300610141317107,2.7426257702286176e+19,0.566966364906297,0.9916044840597672,0.5977874663148043,0.1405502588714848,0.2274155128229623,4.647032306939938e-19,1.180130355258822e+20
0.9,70,2.1906275298424296,2.896911252049605e+19,0.3848805986696391,1.3504708556357927,0.7926063700417079,0.1355502588714848,0.206352851968857,3.0410560473302135e-19,1.1643548188806744e+20
0.905,70,2.346491946749224,3.4746545073468838e+19,0.4819592410137843,1.6982649439382895,0.4795077488557113,0.1305502588714848,0.162959906089554,2.811373276240785e-19,9.273227955821471e+19
0.91,70,2.889096076604093,3.221981011070821e+19,0.3408993476620683,0.9270702598175072,0.6992590640869032,0.1255502588714848,0.1665915917555646,2.8971887094789575e-19,1.0062283621941164e+20
0.915,70,1.9405501233874,3.168298007771564e+19,0.5905229219396544,1.455009934894778,0.7056498605967161,0.1205502588714848,0.2032185105181061,1.5993608040861952e-19,1.028350268603078e+20
0.92,70,2.910778349450577,2.7564163914893443e+19,0.7804667697203473,1.5280708079080214,0.6631170232119703,0.1155502588714848,0.1154815755359139,4.299629993901146e-19,7.441507622450089e+19
0.925,70,1.7516383023217723,1.966748188311017e+19,0.3559608120116484,2.062396795083146,0.6028036507521458,0.1105502588714848,0.1965201466857415,4.517553811020628e-19,1.0810957287727024e+20
0.93,70,1.215022829031452,2.3732818652367786e+19,0.7916292825679883,1.6013505737950708,0.6293485230383891,0.1055502588714848,0.2081002011298435,2.2762777924614608e-19,9.289857829861384e+19
0.935,70,2.0069800316065045,2.9634616743585755e+19,0.7674397849713892,1.6423562312883917,0.931502841820453,0.1005502588714848,0.1023719513248499,3.353324425346376e-19,1.0186677917429544e+20
0.94,70,2.2338619892899807,3.30082589035151e+19,0.6124008216264794,1.4967190532509218,0.6945242650323487,0.0955502588714848,0.1813087896781456,4.461740244085539e-19,5.527915633911354e+19
0.945,70,2.634983948958731,2.333012597748012e+19,0.4373371313302713,1.2868415467681098,0.4333996087024364,0.0905502588714848,0.115495196732821,3.1503880433829744e-19,1.2220021813538516e+20
0.95,70,2.702820205461596,4.045255544074872e+19,0.6559162097665493,1.475526389262653,0.870126354141901,0.0855502588714848,0.2090067413855092,4.383543178229326e-19,1.2804616559203336e+20
0.955,70,2.128964815467308,2.334279443229716e+19,0.5887238360963909,1.8670291526534872,0.7310949025914697,0.0805502588714848,0.1867718378567141,2.506824267521997e-19,1.243998075835251e+20
0.96,70,2.0316603154240545,3.5888917955060216e+19,0.5793967741972933,1.3428702905823968,0.6981811682322207,0.0755502588714849,0.1965140077253024,3.8173207140189896e-19,1.2117621395587908e+20
0.965,70,2.0620862775256272,3.1528742927426515e+19,0.6519258956907623,1.6260818900380218,0.8326548435042667,0.0705502588714849,0.2243277827683502,3.5916325624951933e-19,9.71824597934945e+19
0.97,70,2.140525592426668,1.7817701530353578e+19,0.5070680183917258,1.2510323617711885,0.7080932504446041,0.0655502588714849,0.137896104104946,4.550924805583929e-19,1.2767833617406348e+20
0.975,70,3.2138890073215176,2.505051971186079e+19,0.8511946794262131,1.1890010196178982,0.5636400923886228,0.0605502588714849,0.1959670396655169,3.1307711645494754e-19,7.944709115598997e+19
0.98,70,3.2053404741062503,2.9962638078625448e+19,0.546482114565046,1.366283012802034,0.6925605009228827,0.0555502588714849,0.1941488588711832,3.197060777827316e-19,1.073830363812741e+20
0.985,70,2.801949026160277,3.4002788587139543e+19,0.5737624556999301,1.2655189801209348,0.5422878607361358,0.0505502588714849,0.1851657243049898,3.54268256447522e-19,9.887534155229436e+19
0.99,70,2.7639231173201093,2.746992263016896e+19,0.536921336960597,1.3104993472857591,0.6563308990498974,0.0455502588714848,0.2461459103244423,2.677975207703887e-19,9.817706665068033e+19
0.995,70,2.383256855732565,1.9137518877730603e+19,0.5920907864887613,1.6242337850149728,0.6834995725223606,0.0405502588714848,0.1944159121870755,2.272695010152957e-19,1.2232317464507576e+20
1.0,70,2.137610241272644,3.324056585478556e+19,0.5068339723887391,1.2511154781080214,0.6921184593720322,0.0355502588714848,0.157075557891027,3.643799151557407e-19,1.1266216235463108e+20
1.005,70,2.4545015191506923,3.892581509128324e+19,0.5461808398071757,1.7073604197596168,0.4236195234190127,0.0305502588714847,0.2214643654434246,2.1802959215805145e-19,1.0567136439025916e+20
1.01,70,3.3122236869678754,3.153076843898167e+19,0.646434988121631,1.6569902360281106,0.8046722447790776,0.0255502588714848,0.1945619600306333,2.35363904838737e-19,1.3021894470598417e+20
1.015,70,1.1576707307850242,2.6643049978064232e+19,0.6719066749757435,1.455856866101748,0.713758040237374,0.0205502588714847,0.2097269900570336,2.9558789942590623e-19,8.342549861329417e+19
1.02,70,3.031733772919831,2.599231083014713e+19,0.6711133459919995,1.4878819215868506,0.5774501852001374,0.0155502588714848,0.2593237787030251,4.91799173669547e-19,8.913400541795743e+19
1.025,70,2.5733463429961905,3.6611563246526026e+19,0.6234096645222402,1.4670826306298572,0.6009516540006273,0.0105502588714849,0.1872435566291279,4.254018774253728e-19,9.794907480195383e+19
0.645,71,3.119786432902492,2.3395000782613328e+19,0.6181790714281907,1.924042334912237,0.5998572066571195,,0.2245572049398076,5.7440626380940095e-19,1.171311148959723e+20
0.65,71,2.6765118166240645,3.662105852180926e+19,0.3410518627385682,1.5939863935950347,0.5281437363174071,,0.2368201051338362,5.135022719942913e-19,1.2663660133886271e+20
0.655,71,3.380052933231652,2.7262759817737183e+19,0.5639819659701911,1.662167927995618,0.5045072695905798,,0.1489369045083788,7.416069372856061e-19,1.3803415914036643e+20
0.66,71,3.789183929323859,3.5357683923656204e+19,0.4968270403187189,2.257324676082447,0.6567675885105088,,0.0712188816227328,6.207383218847968e-19,1.1838469778223409e+20
0.665,71,2.421199742168041,3.82099559919613e+19,0.6197858410496584,1.5067411495221874,0.6733578450451317,,0.1796418844749059,3.838853770402777e-19,1.0338010883260649e+20
0.67,71,3.0557817149678685,3.2514100331272098e+19,0.6107732162144699,1.896588279368544,0.7826048073670944,,0.1560208568996224,4.943582552115954e-19,1.1882633750843489e+20
0.675,71,2.9671697340073906,2.5605939645924397e+19,0.6853388986258976,2.1684163355186485,0.6336545671879278,,0.1781597365725496,4.5057171995472775e-19,1.308483227469159e+20
0.68,71,1.9144817072504,3.0722737623663858e+19,0.7037552295004579,1.5470345038516031,0.7141032362374851,,0.2210397330378365,5.779315223706163e-19,1.4678309645135284e+20
0.685,71,2.623765083215125,3.6443098142383514e+19,0.4545853827205033,1.8864418371709444,0.6979903964833527,,0.105614399236252,6.277567532579443e-19,1.39525268059719e+20
0.6900000000000001,71,2.3026551429585083,2.473280417397057e+19,0.7624805656493001,2.660923069949637,0.849922523283653,,0.189381947970448,5.4773313927035115e-19,1.413964812418602e+20
0.6950000000000001,71,2.6553777896664306,3.62011757295739e+19,0.5096479411078483,1.537586627326411,0.6315646326582737,,0.1426423245005658,3.7214271851433943e-19,1.472488586093649e+20
0.7000000000000001,71,2.582977217607041,2.1727805533927944e+19,0.6838523322271701,1.4435751278956894,0.6354224923787638,,0.1479304464800937,5.452040321548609e-19,1.682625337887416e+20
0.705,71,2.707113206361143,2.78802011081634e+19,0.638168820708595,2.005434883123145,0.6170365896501567,,0.1958883790573679,6.948489146154026e-19,1.0480516720172682e+20
0.71,71,1.506586379484424,2.606457058221374e+19,0.5416352689313819,1.974296110857967,0.7700325547558182,,0.2149441032261992,4.965647390168153e-19,1.6516770235681286e+20
0.715,71,3.418552404634521,1.8584010123213763e+19,0.53899350535966,1.7101255311670789,0.68702096305017,,0.1442535090631383,3.6925064984810997e-19,1.2881026124541369e+20
0.72,71,2.7743799708102603,3.7354568629778506e+19,0.2974733602653268,1.6280412232288966,0.6294271440575961,,0.1975833225035726,5.498892547389057e-19,1.1553433575406694e+20
